Warehouse id,SKU id,MAPE,Details
Wh-2,SKU-162,0.11689563303849977,Forecast successful
Wh-2,SKU-163,0.06595437889697418,Forecast successful
Wh-2,SKU-164,0.1491374519240086,Forecast successful
Wh-2,SKU-165,0.34302974746652254,Forecast successful
Wh-2,SKU-166,1.4219052186677648,Forecast successful
Wh-2,SKU-167,0.47863616779745277,Forecast successful
Wh-2,SKU-168,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-169,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-17,5.093936641597497,Forecast successful
Wh-2,SKU-170,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-171,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-172,0.04388397869293992,Forecast successful
Wh-2,SKU-173,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-174,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-175,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-176,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-177,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-178,0.48704496356599697,Forecast successful
Wh-2,SKU-179,0.0654480843840837,Forecast successful
Wh-2,SKU-18,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-180,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-181,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-182,2.919861795020558,Forecast successful
Wh-2,SKU-183,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-184,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-185,2.841642143401267,Forecast successful
Wh-2,SKU-186,0.5150887238951984,Forecast successful
Wh-2,SKU-187,0.04388397869293993,Forecast successful
Wh-2,SKU-188,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-189,0.20999820678223902,Forecast successful
Wh-2,SKU-19,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-190,0.6457471417202951,Forecast successful
Wh-2,SKU-191,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-192,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-193,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-194,0.36804616339914825,Forecast successful
Wh-2,SKU-195,0.29487148014687486,Forecast successful
Wh-2,SKU-196,1.2757442376759842,Forecast successful
Wh-2,SKU-197,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-198,2.3867958854385,Forecast successful
Wh-2,SKU-199,5.360423577563819,Forecast successful
Wh-2,SKU-2,0.3550281034291126,Forecast successful
Wh-2,SKU-20,1.1582389025328066,Forecast successful
Wh-2,SKU-200,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-201,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-202,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-203,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-204,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-205,0.869046754875059,Forecast successful
Wh-2,SKU-206,1.919499281912548,Forecast successful
Wh-2,SKU-207,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-208,0.16513294113866733,Forecast successful
Wh-2,SKU-209,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-21,0.5142594302115695,Forecast successful
Wh-2,SKU-210,0.4209835008237137,Forecast successful
Wh-2,SKU-211,0.6914719100332253,Forecast successful
Wh-2,SKU-212,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-213,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-214,2.3172435303461874,Forecast successful
Wh-2,SKU-215,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-216,97.15536508721489,Forecast successful
Wh-2,SKU-217,4.358382288506935,Forecast successful
Wh-2,SKU-218,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-219,0.8462865870162145,Forecast successful
Wh-2,SKU-22,0.6722840002290734,Forecast successful
Wh-2,SKU-220,28.327367231553193,Forecast successful
Wh-2,SKU-221,2.4026186099854043,Forecast successful
Wh-2,SKU-222,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-223,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-224,2.7271679051979523,Forecast successful
Wh-2,SKU-225,1.6173316298609333,Forecast successful
Wh-2,SKU-226,0.7830545988548332,Forecast successful
Wh-2,SKU-227,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-228,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-229,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-23,0.36404919901470334,Forecast successful
Wh-2,SKU-230,2.9047501485877576,Forecast successful
Wh-2,SKU-231,1.2582728177284994,Forecast successful
Wh-2,SKU-232,1.1754468271304852,Forecast successful
Wh-2,SKU-233,1.8295398624410666,Forecast successful
Wh-2,SKU-24,0.9883251810586509,Forecast successful
Wh-2,SKU-25,0.5316045443897671,Forecast successful
Wh-2,SKU-26,0.5321246229476166,Forecast successful
Wh-2,SKU-27,0.5314078398928574,Forecast successful
Wh-2,SKU-28,0.5212109653188708,Forecast successful
Wh-2,SKU-29,0.21900092213412675,Forecast successful
Wh-2,SKU-3,0.3224205543463401,Forecast successful
Wh-2,SKU-30,1.197204830987797,Forecast successful
Wh-2,SKU-31,2.3256613794392043,Forecast successful
Wh-2,SKU-32,2.120687555184281,Forecast successful
Wh-2,SKU-33,0.21193807567217748,Forecast successful
Wh-2,SKU-34,1.1533954087786622,Forecast successful
Wh-2,SKU-35,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-36,0.4825885707584797,Forecast successful
Wh-2,SKU-37,2.5156398075515565,Forecast successful
Wh-2,SKU-38,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-39,0.9261354696498515,Forecast successful
Wh-2,SKU-4,2.713563435955887,Forecast successful
Wh-2,SKU-40,3.5868844340629438,Forecast successful
Wh-2,SKU-41,0.6465984339476755,Forecast successful
Wh-2,SKU-42,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-43,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-44,0.2989044951254179,Forecast successful
Wh-2,SKU-45,0.962648502991618,Forecast successful
Wh-2,SKU-46,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-47,0.8670420398626071,Forecast successful
Wh-2,SKU-48,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-49,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-5,2.003921997044788,Forecast successful
Wh-2,SKU-50,0.761373776865052,Forecast successful
Wh-2,SKU-51,2.830199898835595,Forecast successful
Wh-2,SKU-52,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-53,3.84470430302333,Forecast successful
Wh-2,SKU-54,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-55,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-56,0.29465866989727446,Forecast successful
Wh-2,SKU-57,0.42380782431076014,Forecast successful
Wh-2,SKU-58,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-59,0.22365466500849102,Forecast successful
Wh-2,SKU-6,0.2537693014050905,Forecast successful
Wh-2,SKU-60,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-61,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-62,0.3369945358750035,Forecast successful
Wh-2,SKU-63,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-64,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-65,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-66,2.378515124757765,Forecast successful
Wh-2,SKU-67,0.6521943949817444,Forecast successful
Wh-2,SKU-68,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-69,3.755409566458691,Forecast successful
Wh-2,SKU-7,1.480316330902334,Forecast successful
Wh-2,SKU-70,1.5779699846485098,Forecast successful
Wh-2,SKU-71,2.7431791662300746,Forecast successful
Wh-2,SKU-72,2.0079281893405567,Forecast successful
Wh-2,SKU-73,0.4606620184542705,Forecast successful
Wh-2,SKU-74,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-75,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-76,0.08048384127479982,Forecast successful
Wh-2,SKU-77,2.297224540215778,Forecast successful
Wh-2,SKU-78,11.041885146377936,Forecast successful
Wh-2,SKU-79,0.8324939513613487,Forecast successful
Wh-2,SKU-8,1.3264371645223236,Forecast successful
Wh-2,SKU-80,1.1653182974623466,Forecast successful
Wh-2,SKU-81,3.915291102793175,Forecast successful
Wh-2,SKU-82,2.1645061578814397,Forecast successful
Wh-2,SKU-83,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-84,0.3769344599977212,Forecast successful
Wh-2,SKU-85,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-86,1.1964467276256894,Forecast successful
Wh-2,SKU-87,0.2520907389277097,Forecast successful
Wh-2,SKU-88,1.7755145395622869,Forecast successful
Wh-2,SKU-89,2.543234018718698,Forecast successful
Wh-2,SKU-9,11.66224899246306,Forecast successful
Wh-2,SKU-90,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-91,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-92,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-93,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-94,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-95,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-96,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-97,1.3783225824902334,Forecast successful
Wh-2,SKU-98,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-99,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-234,2.016341760874146,Forecast successful
Wh-2,SKU-237,2.736685437979471,Forecast successful
Wh-2,SKU-239,0.8797137662415866,Forecast successful
Wh-2,SKU-240,5.191964243646886,Forecast successful
Wh-2,SKU-244,0.823621097568725,Forecast successful
Wh-2,SKU-248,1.4833523036681384,Forecast successful
Wh-2,SKU-250,2.060095208638066,Forecast successful
Wh-2,SKU-251,2.858488371916207,Forecast successful
Wh-2,SKU-257,1.0078899048968533,Forecast successful
Wh-2,SKU-258,18.312542658377275,Forecast successful
Wh-2,SKU-259,0.45369677509595113,Forecast successful
Wh-2,SKU-260,0.29558284838206356,Forecast successful
Wh-2,SKU-261,0.17630210856070985,Forecast successful
Wh-2,SKU-262,0.6510145300450801,Forecast successful
Wh-2,SKU-263,3.4666594880771426,Forecast successful
Wh-2,SKU-264,24.569291703473322,Forecast successful
Wh-2,SKU-265,6.914347253366913,Forecast successful
Wh-2,SKU-267,2.5075989676274686,Forecast successful
Wh-2,SKU-268,35.51772818259248,Forecast successful
Wh-2,SKU-269,0.9254856307307098,Forecast successful
Wh-2,SKU-270,1.310505094015688,Forecast successful
Wh-2,SKU-271,1.163937287682078,Forecast successful
Wh-2,SKU-272,2.1887903497342327,Forecast successful
Wh-2,SKU-275,1.281791674105729,Forecast successful
Wh-2,SKU-276,1.3163381432564372,Forecast successful
Wh-2,SKU-278,0.8806470569541395,Forecast successful
Wh-2,SKU-287,12.404186500927178,Forecast successful
Wh-2,SKU-288,3.0021455451648857,Forecast successful
Wh-2,SKU-289,1.6366776390930204,Forecast successful
Wh-2,SKU-291,57.53589981569291,Forecast successful
Wh-2,SKU-292,2.1568955561034233,Forecast successful
Wh-2,SKU-293,1.6682431262046962,Forecast successful
Wh-2,SKU-297,1.899878793146552,Forecast successful
Wh-2,SKU-306,1.0276926194374685,Forecast successful
Wh-2,SKU-312,0.04388397869293992,Forecast successful
Wh-2,SKU-315,0.08044896790416152,Forecast successful
Wh-2,SKU-316,0.0828608139229026,Forecast successful
Wh-2,SKU-319,0.2888083124877259,Forecast successful
Wh-2,SKU-321,0.38725995082650694,Forecast successful
Wh-2,SKU-322,0.4211497438311243,Forecast successful
Wh-2,SKU-328,1.8751554659663228,Forecast successful
Wh-2,SKU-329,1.5482059687120726,Forecast successful
Wh-2,SKU-330,3.818849478781837,Forecast successful
Wh-2,SKU-332,5.445747822640793,Forecast successful
Wh-2,SKU-337,5.2372635857295435,Forecast successful
Wh-2,SKU-338,0.15481508087351945,Forecast successful
Wh-2,SKU-339,1.6761457581339667,Forecast successful
Wh-2,SKU-340,39.486439600991474,Forecast successful
Wh-2,SKU-342,2.282762508331614,Forecast successful
Wh-2,SKU-343,4.2220898266466,Forecast successful
Wh-2,SKU-344,0.14221112902332933,Forecast successful
Wh-2,SKU-345,6.253265974075459,Forecast successful
Wh-2,SKU-352,0.7446528935826286,Forecast successful
Wh-2,SKU-359,0.9806452678803926,Forecast successful
Wh-2,SKU-361,1.9746031474313368,Forecast successful
Wh-2,SKU-386,19.99585426219995,Forecast successful
Wh-2,SKU-387,1.4189677340326792,Forecast successful
Wh-2,SKU-389,0.07321578807067769,Forecast successful
Wh-2,SKU-392,0.10889942765930076,Forecast successful
Wh-2,SKU-399,0.1483488403683387,Forecast successful
Wh-2,SKU-403,0.8723567210111313,Forecast successful
Wh-2,SKU-404,1.3266917479216822,Forecast successful
Wh-2,SKU-405,4.406348093613578,Forecast successful
Wh-2,SKU-406,13.826331132036115,Forecast successful
Wh-2,SKU-407,1.7684292414701321,Forecast successful
Wh-2,SKU-408,1.7565581475732006,Forecast successful
Wh-2,SKU-409,0.8790492917406963,Forecast successful
Wh-2,SKU-410,1.2808250469044156,Forecast successful
Wh-2,SKU-411,5.940195833254566,Forecast successful
Wh-2,SKU-412,3.405851862102986,Forecast successful
Wh-2,SKU-413,4.565141853385235,Forecast successful
Wh-2,SKU-414,2.5537314883312834,Forecast successful
Wh-2,SKU-415,2.343215561746792,Forecast successful
Wh-2,SKU-236,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-241,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-243,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-252,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-253,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-254,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-255,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-256,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-266,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-273,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-274,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-277,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-279,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-280,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-281,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-282,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-283,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-284,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-285,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-290,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-299,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-300,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-301,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-302,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-314,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-317,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-318,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-320,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-323,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-324,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-325,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-326,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-327,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-331,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-341,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-350,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-351,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-353,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-354,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-355,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-356,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-357,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-358,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-360,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-362,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-363,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-364,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-365,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-366,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-367,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-368,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-369,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-370,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-371,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-372,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-373,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-374,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-375,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-376,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-377,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-378,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-379,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-380,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-381,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-382,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-383,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-384,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-385,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-388,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-390,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-391,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-393,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-394,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-395,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-396,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-397,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-398,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-400,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-401,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-402,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-245,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-246,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-286,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-416,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-417,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-418,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-419,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-420,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-421,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-422,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-423,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-424,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-425,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-426,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-427,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-428,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-429,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-430,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-431,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-432,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-433,,No data available for this SKU-Warehouse combination.
Wh-2,SKU-434,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-1,0.9621365226530354,Forecast successful
Wh-3,SKU-10,0.8147980512617508,Forecast successful
Wh-3,SKU-100,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-101,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-102,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-103,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-104,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-105,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-106,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-107,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-108,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-109,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-11,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-110,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-111,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-112,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-113,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-114,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-115,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-116,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-117,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-118,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-119,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-12,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-120,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-121,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-122,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-123,1.2625098250350826,Forecast successful
Wh-3,SKU-124,3.274741804937896,Forecast successful
Wh-3,SKU-125,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-126,4.327994127525021,Forecast successful
Wh-3,SKU-127,3.895304857239132,Forecast successful
Wh-3,SKU-128,1.4883043381533876,Forecast successful
Wh-3,SKU-129,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-13,6.470050237175141,Forecast successful
Wh-3,SKU-130,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-131,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-132,1.2944690784908455,Forecast successful
Wh-3,SKU-133,1.2232651158627166,Forecast successful
Wh-3,SKU-134,13.579776299281422,Forecast successful
Wh-3,SKU-135,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-136,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-137,8.251811304973668,Forecast successful
Wh-3,SKU-138,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-139,4.454935624383725,Forecast successful
Wh-3,SKU-14,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-140,2.3632334635321963,Forecast successful
Wh-3,SKU-141,0.7817554783192397,Forecast successful
Wh-3,SKU-142,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-143,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-144,0.7995912954268639,Forecast successful
Wh-3,SKU-145,1.4163220579652442,Forecast successful
Wh-3,SKU-146,4.572013773690552,Forecast successful
Wh-3,SKU-147,3.3614201234343377,Forecast successful
Wh-3,SKU-148,3.1690377104773906,Forecast successful
Wh-3,SKU-149,2.51102203556302,Forecast successful
Wh-3,SKU-15,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-150,1.0655440691926905,Forecast successful
Wh-3,SKU-151,1.8856168564908322,Forecast successful
Wh-3,SKU-152,1.2696579247907807,Forecast successful
Wh-3,SKU-153,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-154,0.8998626496286437,Forecast successful
Wh-3,SKU-155,1.547828437941687,Forecast successful
Wh-3,SKU-156,0.2596507272107948,Forecast successful
Wh-3,SKU-157,0.807993712270988,Forecast successful
Wh-3,SKU-158,0.8443822925192621,Forecast successful
Wh-3,SKU-159,0.7981158554381432,Forecast successful
Wh-3,SKU-16,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-160,2.710570297615274,Forecast successful
Wh-3,SKU-161,1.895828380028552,Forecast successful
Wh-3,SKU-162,0.07938878368882006,Forecast successful
Wh-3,SKU-163,0.081961017912885,Forecast successful
Wh-3,SKU-164,0.11227911480148595,Forecast successful
Wh-3,SKU-165,0.7281570383762671,Forecast successful
Wh-3,SKU-166,0.5864963269435826,Forecast successful
Wh-3,SKU-167,11.43826939096555,Forecast successful
Wh-3,SKU-168,0.9788112770047538,Forecast successful
Wh-3,SKU-169,0.5405793161753184,Forecast successful
Wh-3,SKU-17,2.6983049914201827,Forecast successful
Wh-3,SKU-170,0.3687345940980198,Forecast successful
Wh-3,SKU-171,0.440229588304931,Forecast successful
Wh-3,SKU-172,0.06792030476005065,Forecast successful
Wh-3,SKU-173,2.0001546831003254,Forecast successful
Wh-3,SKU-174,0.3377923499542039,Forecast successful
Wh-3,SKU-175,0.26519774794533885,Forecast successful
Wh-3,SKU-176,0.2523465997629122,Forecast successful
Wh-3,SKU-177,0.3528799850769772,Forecast successful
Wh-3,SKU-178,0.22323000010044886,Forecast successful
Wh-3,SKU-179,0.5180778525368817,Forecast successful
Wh-3,SKU-18,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-180,0.34516500050973925,Forecast successful
Wh-3,SKU-181,0.8579327564526504,Forecast successful
Wh-3,SKU-182,3.185397236966235,Forecast successful
Wh-3,SKU-183,0.26504293718802535,Forecast successful
Wh-3,SKU-184,1.254891051811226,Forecast successful
Wh-3,SKU-185,1.1992483456045828,Forecast successful
Wh-3,SKU-186,1.4344471976080289,Forecast successful
Wh-3,SKU-187,0.5429776237593632,Forecast successful
Wh-3,SKU-188,0.41235294346056756,Forecast successful
Wh-3,SKU-189,0.3552143756335981,Forecast successful
Wh-3,SKU-19,0.18249603115016702,Forecast successful
Wh-3,SKU-190,0.8461134471915613,Forecast successful
Wh-3,SKU-191,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-192,0.3099563951316875,Forecast successful
Wh-3,SKU-193,0.3771603346258631,Forecast successful
Wh-3,SKU-194,0.719577435171753,Forecast successful
Wh-3,SKU-195,0.2269375952630457,Forecast successful
Wh-3,SKU-196,4.668142701364917,Forecast successful
Wh-3,SKU-197,0.893270363701257,Forecast successful
Wh-3,SKU-198,1.332700093381069,Forecast successful
Wh-3,SKU-199,3.0656139018956323,Forecast successful
Wh-3,SKU-2,1.561763721783581,Forecast successful
Wh-3,SKU-20,0.28597538451895393,Forecast successful
Wh-3,SKU-200,0.35690479340586573,Forecast successful
Wh-3,SKU-201,0.14667448051163645,Forecast successful
Wh-3,SKU-202,0.2973353781297477,Forecast successful
Wh-3,SKU-203,3.373099968443783,Forecast successful
Wh-3,SKU-204,0.2474379882267778,Forecast successful
Wh-3,SKU-205,0.41196098289049743,Forecast successful
Wh-3,SKU-206,3.3033073674969002,Forecast successful
Wh-3,SKU-207,0.13445239897561906,Forecast successful
Wh-3,SKU-208,0.10660515249532972,Forecast successful
Wh-3,SKU-209,0.4813482096123759,Forecast successful
Wh-3,SKU-21,0.527095728328912,Forecast successful
Wh-3,SKU-210,0.6538068749833343,Forecast successful
Wh-3,SKU-211,12.736593990579918,Forecast successful
Wh-3,SKU-212,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-213,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-214,3.0005098314205467,Forecast successful
Wh-3,SKU-215,3.1293652317368026,Forecast successful
Wh-3,SKU-216,,No data available for this SKU-Warehouse combination.
Wh-3,SKU-217,5.746089896034757,Forecast successful
Wh-3,SKU-218,0.952494742158069,Forecast successful
Wh-3,SKU-219,4.823259978354894,Forecast successful
Wh-3,SKU-22,0.22784055202095033,Forecast successful
Wh-3,SKU-220,0.8826591513652325,Forecast successful
Wh-3,SKU-221,0.7403760823417742,Forecast successful
Wh-3,SKU-222,5.605064321121236,Forecast successful
Wh-3,SKU-223,1.4932359964422768,Forecast successful
Wh-3,SKU-224,25.370095948941124,Forecast successful
Wh-3,SKU-225,6.132764562079893,Forecast successful
